id,exhibitor_id,account_code,lic_num,account_branch_id,license_branch_id,site_num,branch_num,name,slug,description,additional_information,alcoholic_beverages,license_text,products,keywords,directions,latitude,longitude,is_food,categories,promotions
2987.1,20431,2987,2987,2987-1,2987-1,1,1,Ole and Lena's,2987.1,"Open 9 a.m. to 9 p.m.
Accepts credit cards","Open 9 a.m. to 9 p.m.
Accepts credit cards",,"tater tot hot dish on-a-stick with cream of mushroom dipping sauce, Norwegian thin-sliced onion rings fried in a light batter served with Lingonberry sauce, Norwegian deep-fried banana split (banana wrapped in lefse, ice cream, mixed berries, nuts, whipped cream)","tater tot hot dish on-a-stick with cream of mushroom dipping sauce, Norwegian thin-sliced onion rings fried in a light batter served with Lingonberry sauce, Norwegian deep-fried banana split (banana wrapped in lefse, ice cream, mixed berries, nuts, whipped cream)","lenas, ole & lena, lena, oles",West side of Liggett St. between Carnes & Judson avenues,44.97964200000000,-93.17551479807692,1,"[2, 34, 61]",[]
2989.1,20432,2989,2989,2989-1,2989-1,1,1,Olive Wood Kitchenware,2989.1,,,,"utensils, Olive wood kitchenware, cutting boards, dishes, bowls, containers","utensils, Olive wood kitchenware, cutting boards, dishes, bowls, containers",,"At the International Bazaar, north wall",44.97840704520290,-93.16884704333918,0,"[1, 38]",[]
2991.1,20096,2991,2991,2991-1,2991-1,1,1,Oodles of Noodles,2991.1,"Open 8 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards
Vegetarian options (macaroni and cheese, spaghetti with marinara sauce, buttered noodles, spicy Thai noodles, fried butternut squash ravioli)","Open 8 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards
Vegetarian options (macaroni and cheese, spaghetti with marinara sauce, buttered noodles, spicy Thai noodles, fried butternut squash ravioli)",,"Lobster macaroni & cheese, Mafaldine pasta, penne pasta, Sauces (marinara, meat sauce, cheese sauce), Meatballs, Cheese curd macaroni & cheese, blue raspberry lemonade, Breadsticks, Spicy Thai noodles, lime lemonade, cherry lemonade, spaghetti and meatballs on-a-stick, spaghetti, Fried Butternut Squash Ravioli (deep-fried butternut squash ravioli, maple cinnamon sugar, whipped ricotta, vegetarian)","Lobster macaroni & cheese, Mafaldine pasta, penne pasta, Sauces (marinara, meat sauce, cheese sauce), Meatballs, Cheese curd macaroni & cheese, blue raspberry lemonade, Breadsticks, Spicy Thai noodles, lime lemonade, cherry lemonade, spaghetti and meatballs on-a-stick, spaghetti, Fried Butternut Squash Ravioli (deep-fried butternut squash ravioli, maple cinnamon sugar, whipped ricotta, vegetarian)","odles, oodles noodles, nodles, new, Macaroni and Cheese, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade","In the Food Building, east wall",44.98043526618705,-93.16936634230770,1,"[2, 34, 61, 63, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one order of classic mac ‘n’ cheese (Regularly $8) OR $2 off one fresh-squeezed lemonade (Regularly $7)', 'category': 'Blue Ribbon Bargain Book'}]}"
2993.1,20098,2993,2993,2993-1,2993-1,1,1,Ooh La La,2993.1,,,,"bags, LYSSE brand leggings, tunics, dresses, jackets, wraps, scarves, hats, toddler pants, onesies, Good Works brand bracelets and necklaces, T-shirts, sweatshirts, jeans, ponchos, denim tops, purses","bags, LYSSE brand leggings, tunics, dresses, jackets, wraps, scarves, hats, toddler pants, onesies, Good Works brand bracelets and necklaces, T-shirts, sweatshirts, jeans, ponchos, denim tops, purses",,"In the Veranda, Grandstand upper level",44.98125512230216,-93.17390764038461,0,"[1, 34, 38]",[]
2997.1,20934,2997,2997,2997-1,2997-1,1,1,Ordway Center for the Performing Arts,2997.1,,,,"Ordway Center for the Performing Arts information about upcoming shows, State Fair special offers on tickets, giveaways","Ordway Center for the Performing Arts information about upcoming shows, State Fair special offers on tickets, giveaways",,"In the Grandstand, lower level, center section",44.98120785149927,-93.17333394859267,0,"[1, 38, 77]","{'Prize Drawings': [{'offer': '4-pack of tickets to Peter Pan', 'category': 'Prize Drawings'}]}"
2999.1,20104,2999,2999,2999-1,2999-1,1,1,Oriental Craft & Development Co,2999.1,,,,"posters, lanyards, Oriental carvings - jadeite, stone, wood, cork, bronze, carbon, agate and porcelain, cotton plates, silk embroidery fans, rattan, cloisonne jewelry boxes, Tai-Chi training sticks, dragon embroidery jacket, women's silk Oriental blouses, silk purses, paper lanterns, keychains, necklaces, bamboo chop sticks, jewelry, bamboo paintings, porcelain pottery, women's silk Oriental jackets, children's silk Oriental dresses, Japanese kimono costumes, Japanese Anime dolls, wall scrolls, bags, BlueBlaz anime cosplay, Pokemon Anime Cosplay, Vocoloid Anime Cosplay","posters, lanyards, Oriental carvings - jadeite, stone, wood, cork, bronze, carbon, agate and porcelain, cotton plates, silk embroidery fans, rattan, cloisonne jewelry boxes, Tai-Chi training sticks, dragon embroidery jacket, women's silk Oriental blouses, silk purses, paper lanterns, keychains, necklaces, bamboo chop sticks, jewelry, bamboo paintings, porcelain pottery, women's silk Oriental jackets, children's silk Oriental dresses, Japanese kimono costumes, Japanese Anime dolls, wall scrolls, bags, BlueBlaz anime cosplay, Pokemon Anime Cosplay, Vocoloid Anime Cosplay",,"At the International Bazaar, southwest section",44.97805911392405,-93.16952028461539,0,"[1, 34, 38]",[]
3007.1,20110,3007,3007,3007-1,3007-1,1,1,Outdoor News,3007.1,,,,"subscription sales and distribution of complimentary copies of Outdoor News, Cuffs & Collars books, calendars","subscription sales and distribution of complimentary copies of Outdoor News, Cuffs & Collars books, calendars",,West side of Nelson St. between Carnes & Judson avenues,44.97931291139241,-93.17227277307692,0,[1],[]
3008.1,20112,3008,3008,3008-1,3008-1,1,1,Oven Fresh Brownies,3008.1,,,,"fresh-baked brownies with fudge frosting with or without walnuts, turtle brownies (hot fudge, caramel, whipped cream), milk, coffee, Coca-Cola, Diet Coke, Sprite","fresh-baked brownies with fudge frosting with or without walnuts, turtle brownies (hot fudge, caramel, whipped cream), milk, coffee, Coca-Cola, Diet Coke, Sprite","coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",Southwest corner of Dan Patch Ave. & Cooper St.,44.98105405063291,-93.16937865769230,1,[2],[]
3012.1,20113,3012,3012,3012-1,3012-1,1,1,OOf-da Tacos,3012.1,"Open 8:30 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegetarian options (veggie taco, veggie taco in a bag, veggie salad, veggie nacho supreme, veggie nacho supreme, nachos)
Vegan options (upon request)","Open 8:30 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegetarian options (veggie taco, veggie taco in a bag, veggie salad, veggie nacho supreme, veggie nacho supreme, nachos)
Vegan options (upon request)",,"OOf-da Tacos with fry bread dough shell (taco ground beef, shredded lettuce, shredded cheese, tomatoes, onions, black olives, sour cream), chips and cheese, nachos supreme, bucket of nachos, Diet Pepsi, Diet Mountain Dew, Dr Pepper, Mug Root Beer, bottled water, Pepsi, Mountain Dew, taco salad, taco in-a-bag, Country Time Lemonade, OOf-da vegetarian taco with pinto beans","OOf-da Tacos with fry bread dough shell (taco ground beef, shredded lettuce, shredded cheese, tomatoes, onions, black olives, sour cream), chips and cheese, nachos supreme, bucket of nachos, Diet Pepsi, Diet Mountain Dew, Dr Pepper, Mug Root Beer, bottled water, Pepsi, Mountain Dew, taco salad, taco in-a-bag, Country Time Lemonade, OOf-da vegetarian taco with pinto beans","oofda, uffda, uff-da, , soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, soda, pop, rootbeer, waterbottle, bottle, soda, pop, cola, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, soda, pop, cola, diet soda, diet pop, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, soda, pop, rootbeer, waterbottle, bottle, soda, pop, cola, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade",Northeast corner of Dan Patch Ave. & Cooper St.,44.98136657566408,-93.16897820248600,1,"[2, 34, 63, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one OOf-da Taco (Regularly $10)', 'category': 'Blue Ribbon Bargain Book'}]}"
3014.1,20115,3014,3014,3014-1,3014-1,1,1,P.S. Sales Smooth Gator,3014.1,,,,"Florida's best pain relief, skin creams and ointments, SmoothGator 60 second pain relief","Florida's best pain relief, skin creams and ointments, SmoothGator 60 second pain relief",,"In the Merchandise Mart, east aisle",44.98090341772152,-93.16877520384615,0,"[1, 38]",[]
3016.1,20117,3016,3016,3016-1,3016-1,1,1,Paddle North,3016.1,Proud sponsor of the Dairy Building,Proud sponsor of the Dairy Building,,"kayaks, carbon fiber adjustable paddles, wakesurf boards, logo apparel, stand-up paddle boards, logo hats, logo shirts","kayaks, carbon fiber adjustable paddles, wakesurf boards, logo apparel, stand-up paddle boards, logo hats, logo shirts",,"In the Dairy Building, east wall",44.97837011510791,-93.17082263653846,0,"[1, 10, 34, 38, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$25 for one two-person hammock with straps (Regularly $50)', 'category': 'Blue Ribbon Bargain Book'}]}"
3016.2,20818,3016,3016,3016-1,3016-1,2,1,Paddle North,3016.2,Proud sponsor of the Dairy Building,Proud sponsor of the Dairy Building,,"Paddle North accessories, carbon fiber adjustable paddles, logo apparel, logo shirts, logo hats, stand-up paddle boards, wakesurf boards, kayaks","Paddle North accessories, carbon fiber adjustable paddles, logo apparel, logo shirts, logo hats, stand-up paddle boards, wakesurf boards, kayaks",,West side of Underwood Street between Wright & Dan Patch avenues,44.98212372661870,-93.17074566538462,0,"[1, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$25 for one two-person hammock with straps (Regularly $50)', 'category': 'Blue Ribbon Bargain Book'}]}"
3018.1,20118,3018,3018,3018-1,3018-1,1,1,Painted Stuf,3018.1,,,,"canvas prints, bags, greeting cards, magnets, coffee mugs, keychains, pins, items designed by artist Lynn Sanchelli, journals, metal plaques, posters, calendars, stickers","canvas prints, bags, greeting cards, magnets, coffee mugs, keychains, pins, items designed by artist Lynn Sanchelli, journals, metal plaques, posters, calendars, stickers",,"In the Grandstand, lower level, south wall",44.98126227848101,-93.17285159615385,0,"[1, 34, 38]",[]
3020.1,20119,3020,3020,3020-1,3020-1,1,1,Panda Palace,3020.1,"Open 9 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards
Vegetarian options (lo mein, fried rice, spring rolls)","Open 9 a.m. to 9 p.m. (8 p.m. Labor Day)
Accepts credit cards
Vegetarian options (lo mein, fried rice, spring rolls)",,"Lo mein, Sweet Orange Chicken, General Tso's chicken, vegetarian spring rolls, Egg rolls, Cream cheese wontons, Pepsi, Mountain Dew, Dr Pepper, Tropicana lemonade, Fried rice, Diet Pepsi, Starry, bottled water","Lo mein, Sweet Orange Chicken, General Tso's chicken, vegetarian spring rolls, Egg rolls, Cream cheese wontons, Pepsi, Mountain Dew, Dr Pepper, Tropicana lemonade, Fried rice, Diet Pepsi, Starry, bottled water","soda, pop, cola, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, lemon ade, lemon-aid, lemonaid, lemon-ade, soda, pop, cola, diet soda, diet pop, sierra mist, lemon, lime, soda, pop, waterbottle, bottle, soda, pop, cola, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, lemon ade, lemon-aid, lemonaid, lemon-ade, soda, pop, cola, diet soda, diet pop, sierra mist, lemon, lime, soda, pop, waterbottle, bottle","At the International Bazaar, northeast corner",44.97845431654676,-93.16872594230769,1,"[2, 34, 38, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one order of spring rolls (Regularly $8) OR buy any two sides for $14 (Regularly $16)', 'category': 'Blue Ribbon Bargain Book'}]}"
3030.1,20128,3030,3030,3030-1,3030-1,1,1,Patio Grill,3030.1,"Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegan options (french fries)","Open 9 a.m. to 9 p.m.
Accepts credit cards
Vegan options (french fries)",,"bratwurst, hot dogs, hamburgers, cheeseburgers, Coca-Cola, Diet Coke, Coca-Cola Cherry, Mello Yello, bottled water, Polish sausage, french fries, Chicago Red Hot with toppings (cheese, chili, Chicago-style, grilled onions, peppers), chilli cheese fries, Sprite","bratwurst, hot dogs, hamburgers, cheeseburgers, Coca-Cola, Diet Coke, Coca-Cola Cherry, Mello Yello, bottled water, Polish sausage, french fries, Chicago Red Hot with toppings (cheese, chili, Chicago-style, grilled onions, peppers), chilli cheese fries, Sprite","hotdogs, hot-dogs, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, cherry coke, cola, soda, pop, soda, pop, waterbottle, bottle, Sprit, lemon, lime, soda, pop, hotdogs, hot-dogs, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, cherry coke, cola, soda, pop, soda, pop, waterbottle, bottle, Sprit, lemon, lime, soda, pop",East side of Nelson St. between Carnes & Judson avenues,44.97902936708861,-93.17194025769231,1,"[2, 34]",[]
3032.1,20129,3032,3032,3032-1,3032-1,1,1,Patio Swings,3032.1,,,,"Sunset Swings - outdoor patio swings, and dual recliners or gliders","Sunset Swings - outdoor patio swings, and dual recliners or gliders",,West side of Clough St. between Carnes & Judson avenues,44.97890088607595,-93.17368596346154,0,[1],[]
3034.1,20131,3034,3034,3034-1,3034-1,1,1,Patio Umbrellas,3034.1,,,,"deluxe side post patio umbrellas, swivel 360 degrees, equipped with built in lighting","deluxe side post patio umbrellas, swivel 360 degrees, equipped with built in lighting",,West side of Underwood St. between Wright & Dan Patch avenues,44.98261354430380,-93.17070256153846,0,"[1, 34]",[]
3038.1,20138,3038,3038,3038-1,3038-1,1,1,Peaceful Village Imports,3038.1,,,,"paper lamps, animal leather pouches - wristlets, Batik sarongs, fashion jewelry - cloth, leather, metal, plastic, bone, wood, stone and natural fibers, sterling silver and 14 karat gold jewelry, incense holders, hair accessories, candle holders, wood handicrafts - mobiles, puppets, marionettes, mirrors, hangers, boxes and ornaments, painted metal art","paper lamps, animal leather pouches - wristlets, Batik sarongs, fashion jewelry - cloth, leather, metal, plastic, bone, wood, stone and natural fibers, sterling silver and 14 karat gold jewelry, incense holders, hair accessories, candle holders, wood handicrafts - mobiles, puppets, marionettes, mirrors, hangers, boxes and ornaments, painted metal art",,"At the International Bazaar, northwest section",44.97836037974683,-93.16929860769231,0,"[1, 34, 38, 70]","{'Blue Ribbon Bargain Book': [{'offer': '30% off any jewelry item (Regularly $3–$39)', 'category': 'Blue Ribbon Bargain Book'}]}"
3040.1,20139,3040,3040,3040-1,3040-1,1,1,Pedo Jennico International Gifts,3040.1,,,,"African ethnic necklaces, earrings, bracelets, rings, dresses, jackets and raffia hats, belts, handbags, small pouch on a string, wooden gift boxes and masquerades, incense, incense burners, drums, sandals, ethnic sandals, body oils","African ethnic necklaces, earrings, bracelets, rings, dresses, jackets and raffia hats, belts, handbags, small pouch on a string, wooden gift boxes and masquerades, incense, incense burners, drums, sandals, ethnic sandals, body oils",,"At the International Bazaar, northeast section",44.97837367088608,-93.16928013461538,0,"[1, 34, 38]",[]
3044.1,20696,3044,3044,3044-1,3044-1,1,1,Pella Windows & Doors,3044.1,,,,"Pella doors including patio doors and entry doors, Pella garage doors, Pella Insynctive Smart Products, Pella shades, Pella windows, Pella blinds","Pella doors including patio doors and entry doors, Pella garage doors, Pella Insynctive Smart Products, Pella shades, Pella windows, Pella blinds",,"On Cosgrove Street, north end of the 4-H Building",44.98363492086331,-93.16767605576923,0,"[3, 1]",[]
3052.1,20149,3052,3052,3052-1,3052-1,1,1,Peters Hot Dogs,3052.1,,,,"Porkette Breakfast Sandwich, Powerade, BLT dog (hot dog, bacon, lettuce, tomato, garlic lemon, mayonnaise), Peters brand hot dogs, Peters brand hot dogs served with chili and cheese, BBQ dog (hot dog, BBQ pulled pork, coleslaw), Southwest Dog (hot dog, seasoned pulled pork, jalapeño peppers, cheese, sour cream, chipotle sauce), Reuben Dog (hot dog, corned beef, sauerkraut, Swiss cheese, Thousand Island horseradish dressing), Coca-Cola, Diet Coke, Sprite, bottled water, orange soda","Porkette Breakfast Sandwich, Powerade, BLT dog (hot dog, bacon, lettuce, tomato, garlic lemon, mayonnaise), Peters brand hot dogs, Peters brand hot dogs served with chili and cheese, BBQ dog (hot dog, BBQ pulled pork, coleslaw), Southwest Dog (hot dog, seasoned pulled pork, jalapeño peppers, cheese, sour cream, chipotle sauce), Reuben Dog (hot dog, corned beef, sauerkraut, Swiss cheese, Thousand Island horseradish dressing), Coca-Cola, Diet Coke, Sprite, bottled water, orange soda","peter's, peters', hotdogs, hot-dogs, new, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, pop, Power ade, Power ade, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, pop",At Kidway,44.98288597122302,-93.17020994615385,1,"[2, 39, 71, 72, 73, 74]","{'Kids Day, Aug. 30 & Sept. 4': [{'offer': '$1 off any pop or water (Reg. $3)', 'category': 'Kids Day, Aug. 30 & Sept. 4'}], 'Military Appreciation Day, Aug. 29': [{'offer': '$1 off any pop or water (Reg. $3)', 'category': 'Military Appreciation Day, Aug. 29'}], 'Opening Day, Aug. 24': [{'offer': '$1 off any pop or water (Reg. $3)', 'category': 'Opening Day, Aug. 24'}], 'Seniors Day, Aug. 28 & 31': [{'offer': '$1 off any pop or water (Reg. $3)', 'category': 'Seniors Day, Aug. 28 & 31'}]}"
3058.1,20749,3058,3058,3058-1,3058-1,1,1,Piccadilly Prairie,3058.1,,,,"socks, stickers, onesies, vintage themed games, vintage themed toys, vintage themed trays, vintage themed tins, vintage themed stools, vintage themed globes, vintage themed signs, art prints, signs, T-shirts, dish towels, magnets, notecards, crate, paper fans, umbrellas, glasses, jewelry, wood wall hangings, cups, shelves, coasters, hats, sweatshirts, cards, puzzles, calendars, vintage themed books, picture frames, koozies","socks, stickers, onesies, vintage themed games, vintage themed toys, vintage themed trays, vintage themed tins, vintage themed stools, vintage themed globes, vintage themed signs, art prints, signs, T-shirts, dish towels, magnets, notecards, crate, paper fans, umbrellas, glasses, jewelry, wood wall hangings, cups, shelves, coasters, hats, sweatshirts, cards, puzzles, calendars, vintage themed books, picture frames, koozies",,"At West End Market, southwest section",44.98100088607595,-93.17796863846154,0,"[1, 34, 38]",[]
3060.1,20665,3060,3060,3060-1,3060-1,1,1,Pickle Dog,3060.1,"Open 9 a.m. to 9 p.m.
Accepts credit cards","Open 9 a.m. to 9 p.m.
Accepts credit cards",,"Pickle dog (quarter dill pickle, coated with cream cheese, wrapped in pastrami), Fire Dog (Pickle Dog with jalapeño pickle), Reuben Pickle dog (pickle spear, pastrami, sauerkraut, thousand island dressing), whole dill pickle on-a-stick, Kool-Aid grape, Kool-Aid orange, Kool-Aid strawberry","Pickle dog (quarter dill pickle, coated with cream cheese, wrapped in pastrami), Fire Dog (Pickle Dog with jalapeño pickle), Reuben Pickle dog (pickle spear, pastrami, sauerkraut, thousand island dressing), whole dill pickle on-a-stick, Kool-Aid grape, Kool-Aid orange, Kool-Aid strawberry","pickledog, pickle on a stick, pickles, , KoolAid, kool aid, coolaid, cool aid, cool-aid, KoolAid, kool aid, coolaid, cool aid, cool-aid, KoolAid, kool aid, coolaid, cool aid, cool-aid, KoolAid, kool aid, coolaid, cool aid, cool-aid, KoolAid, kool aid, coolaid, cool aid, cool-aid, KoolAid, kool aid, coolaid, cool aid, cool-aid",South side of Carnes Ave. between Liggett & Chambers streets,44.97983126582278,-93.17482205769231,1,"[2, 34, 61]",[]
3062.1,20744,3062,3062,3062-1,3062-1,1,1,Eurosteam Iron,3062.1,,,,"microfiber eyeglass cleaners, refreshed lens cleaner, Eurosteam iron (ultimate steam iron, compact design with a powerful built-in boiler system)","microfiber eyeglass cleaners, refreshed lens cleaner, Eurosteam iron (ultimate steam iron, compact design with a powerful built-in boiler system)",,"In the Merchandise Mart, northeast corner",44.98101285815254,-93.16867462795457,0,"[1, 38, 42]",[]
3066.1,20150,3066,3066,3066-1,3066-1,1,1,Pizza Wagon,3066.1,,,,"cheese pizza, Coca-Cola, pepperoni pizza, Sprite, Mello Yello, bottled water","cheese pizza, Coca-Cola, pepperoni pizza, Sprite, Mello Yello, bottled water","coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, soda, pop, waterbottle, bottle, coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, soda, pop, waterbottle, bottle","West side of Liggett St., just north of Mighty Midway",44.98038031356087,-93.17547323365385,1,"[2, 34, 71, 72, 73, 74]","{'Kids Day, Aug. 30 & Sept. 4': [{'offer': 'Two slices of pizza for $4 (Reg. $6)', 'category': 'Kids Day, Aug. 30 & Sept. 4'}], 'Military Appreciation Day, Aug. 29': [{'offer': 'Two slices of pizza for $4 (Reg. $6)', 'category': 'Military Appreciation Day, Aug. 29'}], 'Opening Day, Aug. 24': [{'offer': 'Two slices of pizza for $4 (Reg. $6)', 'category': 'Opening Day, Aug. 24'}], 'Seniors Day, Aug. 28 & 31': [{'offer': 'Two slices of pizza for $4 (Reg. $6)', 'category': 'Seniors Day, Aug. 28 & 31'}]}"
3068.1,20158,3068,3068,3068-1,3068-1,1,1,Playland Arcade,3068.1,,,,"Coin and currency operated arcade games and photo booths, photos printed with Minnesota State Fair logo","Coin and currency operated arcade games and photo booths, photos printed with Minnesota State Fair logo",,Southeast corner of Carnes Ave. & Nelson St.,44.97978253164557,-93.17188483846153,0,"[1, 8, 34]",[]
3069.1,20159,3069,3069,3069-1,3069-1,1,1,Pleasureland RV Center,3069.1,,,,"RV portable wifi units, awning lights, awning rugs / mats, camping chairs, portable camping grill, portable solar panels to run campers, folding end tables, Onan generator, screen rooms/tents, Glacier campers, camper awnings, safe towing setups, Crossroads trailers, sport utility trailers, campers, Winnebago trailers, fifth wheel trailers, Keystone trailers, Forest River, Inc. trailers, Travel trailers, Information on where to camp, Rental and delivery information to popular events and festivals and tailgating, Ffish houses, beer belts","RV portable wifi units, awning lights, awning rugs / mats, camping chairs, portable camping grill, portable solar panels to run campers, folding end tables, Onan generator, screen rooms/tents, Glacier campers, camper awnings, safe towing setups, Crossroads trailers, sport utility trailers, campers, Winnebago trailers, fifth wheel trailers, Keystone trailers, Forest River, Inc. trailers, Travel trailers, Information on where to camp, Rental and delivery information to popular events and festivals and tailgating, Ffish houses, beer belts",,West side of Underwood St. between Randall and Murphy avenues,44.98639141007194,-93.17074258653847,0,[1],[]
3071.1,20161,3071,3071,3071-1,3071-1,1,1,Pocono Marketing,3071.1,,,,"automotive flags, diecast model cars, metal automotive signs","automotive flags, diecast model cars, metal automotive signs",,"In the Grandstand, lower level, north wall",44.98130387050360,-93.17327955576923,0,"[1, 34, 38]",[]
3073.1,19976,3073,3073,3073-1,3073-1,1,1,Polaris Industries,3073.1,,,,"Polaris Rangers, vehicles by Polaris, Indian motorcycles, Polaris snowmobiles, Polaris ATV's, Polaris coolers, Slingshot autocycles","Polaris Rangers, vehicles by Polaris, Indian motorcycles, Polaris snowmobiles, Polaris ATV's, Polaris coolers, Slingshot autocycles",,West side of Cooper St. between Randall & Wright avenues,44.98387620253165,-93.16929860769231,0,[1],[]
3077.1,20433,3077,3077,3077-1,3077-1,1,1,Poncho Dog,3077.1,,,,"6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), Coca-Cola, Diet Coke, Sprite, bottled water","6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), Coca-Cola, Diet Coke, Sprite, bottled water","coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle","South side of Carnes Ave. between Clough & Nelson streets, in front of the DNR Building",44.97978647237522,-93.17255448750000,1,"[2, 61]",[]
3079.1,20434,3079,3079,3079-1,3079-1,1,1,Poncho Dogs,3079.1,,,,"6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",South side of Judson Avenue between Nelson and Underwood streets,44.97846317985611,-93.17189407500000,1,"[2, 34, 61]",[]
3079.2,20658,3079,3079,3079-2,3079-2,2,2,Poncho Dogs,3079.2,,,,"6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",South side of Dan Patch Avenue between Cooper and Cosgrove streets,44.98110444604316,-93.16845192500000,1,"[2, 61]",[]
3079.3,20657,3079,3079,3079-3,3079-3,3,3,Poncho Dog,3079.3,"Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","6"" Poncho Dog (corn meal-battered deep-fried hot dog), Jumbo Poncho Dog (corn meal-battered deep-fried hot dog), bottled water, Coca-Cola, Diet Coke, Sprite","waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, waterbottle, bottle, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop",Southwest corner of Judson Avenue and Clough Street,44.97881328057554,-93.17368596346154,1,"[2, 61, 63]",[]
